index,name,geometry,point_lon,point_lat
296,Staffa Health Centre,POINT (-1.338696677981607 53.14579199835591),-1.338696678,53.145792
297,Whitwell Health Centre,POINT (-1.206351097189989 53.28428763097276),-1.206351097,53.28428763
298,Pasley Road Health Centre,POINT (-1.146741230831878 52.59128673125009),-1.146741231,52.59128673
299,St Peters Health Centre,POINT (-1.11971497802407 52.63167001009701),-1.119714978,52.63167001
300,Syston Health Centre,POINT (-1.072779322441109 52.70015288976173),-1.072779322,52.70015289
301,Phoenix Children's Resource Centre,POINT (0.02397531684468885 51.39582245908484),0.023975317,51.39582246
302,The Bridge,POINT (-1.352644499126435 50.97123738901676),-1.352644499,50.97123739
303,Edenbridge & District War Memorial Hospital,POINT (0.06652730319003707 51.18948945982812),0.066527303,51.18948946
304,Atkinson Health Centre,POINT (-3.228815153047768 54.1102795627038),-3.228815153,54.11027956
305,Wrose Health Centre,POINT (-1.74440777887377 53.82299697440097),-1.744407779,53.82299697
306,Jordan House,POINT (-2.449876753347541 52.67978699255762),-2.449876753,52.67978699
307,Kamsons Pharmacy,POINT (-0.4140134151855795 51.87604458707796),-0.414013415,51.87604459
308,Salus Pharmacy,POINT (-2.197777654265934 53.17265788322128),-2.197777654,53.17265788
309,Currie's Chemists,POINT (-1.768080762663769 53.73793402194615),-1.768080763,53.73793402
310,Windhill Green Medical Centre,POINT (-1.766702283201406 53.83496933672786),-1.766702283,53.83496934
311,Grange Community Clinic,POINT (-2.910168156036428 54.19373226908058),-2.910168156,54.19373227
312,Gresford District Nurses Office,POINT (-2.970180330004503 53.08832519076824),-2.97018033,53.08832519
313,Portland Health Centre,POINT (-2.437278187162415 50.54402272616118),-2.437278187,50.54402273
314,Horn Lane Pharmacy,POINT (-0.2689921554788114 51.51409111275503),-0.268992155,51.51409111
315,South Reddish Clinic,POINT (-2.157479632256785 53.42232588012318),-2.157479632,53.42232588
316,Heaton Norris Health Centre,POINT (-2.16792992969292 53.41653199141354),-2.16792993,53.41653199
317,Hollins House,POINT (-2.06217763169744 53.39609885814793),-2.062177632,53.39609886
318,North Reddish Clinic,POINT (-2.158473548325559 53.44555807804305),-2.158473548,53.44555808
319,Dalton Clinic,POINT (-3.182273577101343 54.15831962422318),-3.182273577,54.15831962
320,Southampton Health Care for Homeless People,POINT (-1.396300281355732 50.91411196865847),-1.396300281,50.91411197
321,Firth Park Clinic,POINT (-1.447658386445055 53.41938337041415),-1.447658386,53.41938337
322,Helston Community Hospital,POINT (-5.264879126120242 50.09195528224701),-5.264879126,50.09195528
323,St Just Health Centre,POINT (-5.682077356718072 50.1241467196868),-5.682077357,50.12414672
324,Jasmine Court Independent Hospital,POINT (0.02118378203845673 51.69194763186248),0.021183782,51.69194763
325,Bayswater Pharmacy,POINT (-0.1883027160372132 51.5168921738376),-0.188302716,51.51689217
326,Trinity Medical Centre,POINT (-1.494831781096486 53.6799429504137),-1.494831781,53.67994295
327,Kinta House,POINT (-2.737472357375991 54.31286560362434),-2.737472357,54.3128656
328,Community Nurses Office,POINT (-1.683197862434536 55.00594537882802),-1.683197862,55.00594538
329,The Brook Health Centre,POINT (-0.9917566495890726 52.12729226996382),-0.99175665,52.12729227
330,Duddon House,POINT (-3.216729231942984 54.12276103867213),-3.216729232,54.12276104
331,Bounds Green Health Centre,POINT (-0.1272667705810195 51.60645428906959),-0.127266771,51.60645429
332,Community Nurses Office,POINT (-0.05055626227266385 51.51359999960636),-0.050556262,51.5136
333,Gosforth Health Centre,POINT (-1.618727801333135 55.00683893729116),-1.618727801,55.00683894
334,Rossington Pharmacy,POINT (-1.086270743087012 53.48179293808122),-1.086270743,53.48179294
335,Fox View Hub,POINT (-1.649151068886582 53.70398822300891),-1.649151069,53.70398822
336,Coley Clinic,POINT (-0.9831610216301607 51.44652813870589),-0.983161022,51.44652814
337,Evans Pharmacy,POINT (-0.8093185542390732 53.07747344338559),-0.809318554,53.07747344
338,Community Nurses,POINT (-1.106884146278511 51.62043982380891),-1.106884146,51.62043982
339,Health Visitors Office,POINT (-3.217904197159619 51.40726999635092),-3.217904197,51.40727
340,District Nurses Office,POINT (-3.480667315014854 53.32663434310806),-3.480667315,53.32663434
341,Community Nurses Office,POINT (-4.158583881849439 50.41027638704649),-4.158583882,50.41027639
342,Bicester Community Hospital,POINT (-1.158077976375173 51.89619064872584),-1.158077976,51.89619065
343,Llantwit Major Clinic,POINT (-3.480170218901466 51.40768713204256),-3.480170219,51.40768713
344,Kineton Pharmacy,POINT (-1.511387173423151 52.15678742599031),-1.511387173,52.15678743
345,Morrisons Pharmacy,POINT (-1.566484660797649 55.03645342850098),-1.566484661,55.03645343
346,Yorkshire Smokefree,POINT (-1.458209899082488 53.39125491090884),-1.458209899,53.39125491
347,St Leonard's Community Hospital,POINT (-1.856577861898618 50.81726003236302),-1.856577862,50.81726003
348,Community Nurses,POINT (-2.486602670117591 52.90948702257344),-2.48660267,52.90948702
349,District Nurses Office,POINT (-0.6541753145063512 53.56596644751587),-0.654175315,53.56596645
350,Brough Primary Care Contact Centre,POINT (-0.5728613910437524 53.72954985021202),-0.572861391,53.72954985
351,Chislehurst Pharmacy,POINT (0.05571520726980988 51.40766208229536),0.055715207,51.40766208
352,St Ann's Hospital,POINT (-1.928117060425581 50.69914494817082),-1.92811706,50.69914495
353,Castle Lodge Independent Hospital,POINT (-0.307090992483722 53.78862145082062),-0.307090992,53.78862145
354,South View - Briardene Unit,POINT (-1.292297202918341 54.59270150407188),-1.292297203,54.5927015
355,The London Clinic - Consulting Rooms,POINT (-0.1504872684537622 51.52247083084738),-0.150487268,51.52247083
356,Huntington House,POINT (-1.051137424847711 53.98666216427088),-1.051137425,53.98666216
357,The Chappell Centre,POINT (-0.1507344159135883 52.79379609096561),-0.150734416,52.79379609
358,Well Pharmacy,POINT (-2.094741743125971 53.57550983300261),-2.094741743,53.57550983
359,Watford Clinic,POINT (-0.4040480355729028 51.65947566731969),-0.404048036,51.65947567
360,Urgent and Emergency Care Centre,POINT (-1.342880402328015 53.41397221618772),-1.342880402,53.41397222
361,Gannow Lane Resource Centre,POINT (-2.272392037124473 53.78969436147747),-2.272392037,53.78969436
362,Health Visitors Office,POINT (-3.033028621198658 53.11699734807583),-3.033028621,53.11699735
363,Motts Pharmacy,POINT (1.110716870207624 52.76268841941854),1.11071687,52.76268842
364,East Barnet Health Centre,POINT (-0.1666134438858508 51.64664795283333),-0.166613444,51.64664795
365,Saffron Walden Community Hospital,POINT (0.2588116989256069 52.02411689394854),0.258811699,52.02411689
366,Llanrumney Clinic,POINT (-3.127396133314827 51.51412031486632),-3.127396133,51.51412031
367,Rusholme Health Centre,POINT (-2.226178214131855 53.45461001916851),-2.226178214,53.45461002
368,Community Services,POINT (-0.6462205956901416 53.56824081057824),-0.646220596,53.56824081
369,District Nurse Office,POINT (-0.3150299154474074 53.49427745003362),-0.315029915,53.49427745
370,West Kirby Health Centre,POINT (-3.182413151235941 53.3735748355584),-3.182413151,53.37357484
371,Community Nurses,POINT (-3.004966350190121 53.35033026399531),-3.00496635,53.35033026
372,Crabtree Pharmacy,POINT (-1.834381631799547 52.17196909977815),-1.834381632,52.1719691
373,Tynemouth Road Health Centre,POINT (-0.06833143718326233 51.58625257922421),-0.068331437,51.58625258
374,Wythenshawe Offices,POINT (-2.25527394933779 53.39062927293401),-2.255273949,53.39062927
375,District Nurses Office,POINT (-3.477525166194548 51.20382831564378),-3.477525166,51.20382832
376,Community Nurses,POINT (-1.340690997857337 52.06032345666731),-1.340690998,52.06032346
377,Queensborough House,POINT (-0.5194102297965838 51.88395489572742),-0.51941023,51.8839549
378,Assessment and Rehabilitation Centre,POINT (-1.497596720586727 53.3614111104968),-1.497596721,53.36141111
379,"Bath, North & East Somerset Comm Respiratory Svc",POINT (-2.370187154364792 51.35733136656241),-2.370187154,51.35733137
380,Swindon Community Health Service,POINT (-1.806362608881074 51.59769318011637),-1.806362609,51.59769318
381,Clementhorpe Health Centre,POINT (-1.082930421887619 53.95147801087958),-1.082930422,53.95147801
382,Willows Centre for Health Care,POINT (-2.309137118611291 53.48546125106281),-2.309137119,53.48546125
383,Wickford Health Centre,POINT (0.5181945272337912 51.6133069964235),0.518194527,51.613307
384,Rainham Health Centre,POINT (0.196288449027653 51.51969661898963),0.196288449,51.51969662
385,Northgate Hospital,POINT (1.730506171530631 52.61719804977812),1.730506172,52.61719805
386,Community Development,POINT (-2.131838551258505 53.42818425191639),-2.131838551,53.42818425
387,Judds Chemist,POINT (-0.2657260579676853 51.58980311092884),-0.265726058,51.58980311
388,Limelight Pharmacy,POINT (-2.261751688918243 53.46136496789715),-2.261751689,53.46136497
389,Saffron Pharmacy,POINT (-1.140598244369142 52.60195845986328),-1.140598244,52.60195846
390,Regent Pharmacy,POINT (-0.2226648378951299 51.60921533447316),-0.222664838,51.60921533
391,Kamsons Pharmacy,POINT (-0.06323662076009598 51.41324960483671),-0.063236621,51.4132496
392,Integrated Community Services,POINT (-0.4131713625538744 53.85277379799272),-0.413171363,53.8527738
393,Salters Meadow Health Centre,POINT (-1.933023427172953 52.68216010987181),-1.933023427,52.68216011
394,Health Visitors,POINT (0.2798055147007862 51.21347852343998),0.279805515,51.21347852
395,Community Nurses Office,POINT (-0.8043120274945083 51.82658985108776),-0.804312027,51.82658985
396,District Nurses Office,POINT (-0.9854463627780768 52.00171568644721),-0.985446363,52.00171569
397,Community Nurses,POINT (-0.6689505716615286 51.79080803184078),-0.668950572,51.79080803
398,Thame Community Hospital,POINT (-0.9696571127418817 51.7448250280027),-0.969657113,51.74482503
399,Living Care Pharmacy,POINT (-1.546426933455224 53.77351730181946),-1.546426933,53.7735173
400,West Locality Health Visiting Team,POINT (-4.16712615994962 50.39279164496411),-4.16712616,50.39279164
401,East Hill Pharmacy,POINT (-0.1844488508846418 51.45756306313097),-0.184448851,51.45756306
402,Ridgway Pharmacy,POINT (-0.2195517125607949 51.4214299097849),-0.219551713,51.42142991
403,Kamsons Pharmacy,POINT (-0.1941474982429988 51.36019719706608),-0.194147498,51.3601972
404,Tanna Pharmacy,POINT (-0.1327228391823202 51.3998605134953),-0.132722839,51.39986051
405,S G Barai Pharmacy,POINT (-0.1809080592133337 51.36988429079327),-0.180908059,51.36988429
406,Saturn Pharmacy,POINT (-0.1402877999786581 51.42494710089707),-0.1402878,51.4249471
407,Victoria Chemists,POINT (-0.2269860629720182 51.37165181405027),-0.226986063,51.37165181
408,Barkers Chemist,POINT (-0.1891219653533029 51.44859784024324),-0.189121965,51.44859784
409,Day Lewis Pharmacy,POINT (-0.1342066636131559 51.35341975436695),-0.134206664,51.35341975
410,Haria Pharmacy,POINT (-0.2485597350357286 51.41471971923806),-0.248559735,51.41471972
411,R K Pharmacy,POINT (-0.1552064403222829 51.37915851835417),-0.15520644,51.37915852
412,R Walji Pharmacy,POINT (-0.2505151885632796 51.46330656343357),-0.250515189,51.46330656
413,Northcote Pharmacy,POINT (-0.1653720714908932 51.4558722384375),-0.165372071,51.45587224
414,Rowlands Pharmacy,POINT (-0.186267258846457 51.39775642167174),-0.186267259,51.39775642
415,Krystal Pharmacy,POINT (-0.1659700684661246 51.47219407321192),-0.165970068,51.47219407
416,Kirkby's Chemist,POINT (-0.2005564001753292 51.34400111127553),-0.2005564,51.34400111
417,Jennings Chemist,POINT (-0.1664514248025584 51.4720397359734),-0.166451425,51.47203974
418,Mansons Pharmacy,POINT (-0.1976014822871209 51.45692970301474),-0.197601482,51.4569297
419,East Chemist,POINT (-0.2401844893313604 51.45005891590494),-0.240184489,51.45005892
420,Kamsons Pharmacy,POINT (-0.1714182829137407 51.37173472671304),-0.171418283,51.37173473
421,Lafford Chemist,POINT (-0.1317158484373594 51.36741050717126),-0.131715848,51.36741051
422,Kamsons Pharmacy,POINT (-0.1682419309673413 51.37298724541915),-0.168241931,51.37298725
423,Abbey Pharmacy,POINT (-0.1846377070758032 51.41600236188553),-0.184637707,51.41600236
424,Haydons Pharmacy,POINT (-0.1875591677148001 51.42082264067002),-0.187559168,51.42082264
425,Fairoak Pharmacy,POINT (-0.1471158542628623 51.41972261793298),-0.147115854,51.41972262
426,Eagle Pharmacy,POINT (-0.1365156314841862 51.40416812613974),-0.136515631,51.40416813
427,Tooting Pharmacy,POINT (-0.1641488688147307 51.43146522347058),-0.164148869,51.43146522
428,Fairlight Chemist,POINT (-0.1405423392624447 51.41073737518236),-0.140542339,51.41073738
429,Day Lewis Pharmacy,POINT (-0.1562835867433816 51.46530673677294),-0.156283587,51.46530674
430,Fazal Pharmacy,POINT (-0.1994740963145323 51.44994430917842),-0.199474096,51.44994431
431,Bradbury Pharmacy,POINT (-0.1476768768355556 51.42434470255648),-0.147676877,51.4243447
432,Aura Pharmacy,POINT (-0.2212886509154001 51.44114992422749),-0.221288651,51.44114992
433,Chemco Pharmacy,POINT (-0.1942352895651055 51.41973777157532),-0.19423529,51.41973777
434,Cooper & Co (Sutton) Ltd,POINT (-0.1921376774607933 51.36016889546093),-0.192137677,51.3601689
435,Cospharm Pharmacy,POINT (-0.1605958257310065 51.42106802443094),-0.160595826,51.42106802
436,Wimbledon Pharmacy,POINT (-0.2169780206942475 51.42525128498768),-0.216978021,51.42525128
437,Barkers Chemist,POINT (-0.1705844885331443 51.46842634983292),-0.170584489,51.46842635
438,Barkers Chemist Ltd,POINT (-0.1654044343128691 51.43028886748039),-0.165404434,51.43028887
439,Bellevue Pharmacy,POINT (-0.1661066764249349 51.44544336500352),-0.166106676,51.44544337
440,Anna Pharmacy,POINT (-0.1737439069496746 51.3844191735669),-0.173743907,51.38441917
441,Stafford Pharmacy,POINT (-0.1391843498357665 51.35966074975389),-0.13918435,51.35966075
442,Superdrug Pharmacy,POINT (-0.2420394446238923 51.378497199376),-0.242039445,51.3784972
443,Superdrug Pharmacy,POINT (-0.1679338583581873 51.46271066816649),-0.167933858,51.46271067
444,Boots,POINT (-0.2382908425758473 51.46448138333879),-0.238290843,51.46448138
445,Day Lewis Pharmacy,POINT (-0.1900504737814969 51.38968199464537),-0.190050474,51.38968199
446,Park Lane Pharmacy,POINT (-0.1609834230219555 51.36566859535989),-0.160983423,51.3656686
447,Pharmalite Pharmacy,POINT (-0.1451081021177405 51.44408782023187),-0.145108102,51.44408782
448,Kamsons Pharmacy,POINT (-0.1817554713655778 51.40741740835082),-0.181755471,51.40741741
449,Lloyds Pharmacy,POINT (-0.2145882138874414 51.40311928274829),-0.214588214,51.40311928
450,Lloyds Pharmacy,POINT (-0.1732897035829607 51.35720208104246),-0.173289704,51.35720208
451,Manor Pharmacy,POINT (-0.1504174380855231 51.3621407812172),-0.150417438,51.36214078
452,St Mary's Hospital,POINT (-1.30132993714197 50.71084296119411),-1.301329937,50.71084296
453,Leicester Royal Infirmary,POINT (-1.135960752625953 52.62678213585934),-1.135960753,52.62678214
454,The Barry Hospital,POINT (-3.285012394148268 51.41383412804915),-3.285012394,51.41383413
455,Purley War Memorial Hospital,POINT (-0.1144655248579475 51.34074039085208),-0.114465525,51.34074039
456,Lyme Brook Mental Health & Resource Centre,POINT (-2.238996419666557 53.03870867350371),-2.23899642,53.03870867
457,Fernwood Mental Health Resource Centre,POINT (-4.212932258188222 51.01502726774413),-4.212932258,51.01502727
458,CMHT - Isle of Dogs,POINT (-0.02554265175618741 51.49868990426494),-0.025542652,51.4986899
459,Bramley Street Rehabilitation Unit,POINT (-2.255739711149205 53.49725454981186),-2.255739711,53.49725455
460,TY Siriol CMHT Caerphilly,POINT (-3.220594139655438 51.57878287950685),-3.22059414,51.57878288
461,Boots,POINT (-0.2649528112923814 52.08618130711109),-0.264952811,52.08618131
462,Boots,POINT (0.1114780306835441 51.69954947426393),0.111478031,51.69954947
463,Boots,POINT (-0.5208189402656241 51.88742807587477),-0.52081894,51.88742808
464,Lloyds Pharmacy,POINT (-0.0192728905702368 51.94661979526708),-0.019272891,51.9466198
465,Boots,POINT (0.05552616018077264 51.64831067175281),0.05552616,51.64831067
466,Boots,POINT (0.08275532573331729 51.64694952304733),0.082755326,51.64694952
467,Lloyds Pharmacy,POINT (0.1443205261464804 51.85863169914977),0.144320526,51.8586317
468,Boots,POINT (0.1142357812612605 51.7757087701124),0.114235781,51.77570877
469,Lloyds Pharmacy,POINT (-0.08114565713125015 51.79674846809392),-0.081145657,51.79674847
470,Boots,POINT (0.2417451993471252 52.02376404828195),0.241745199,52.02376405
471,Boots,POINT (0.6779557681466494 51.7313792307787),0.677955768,51.73137923
472,Boots,POINT (-0.1764654827841417 51.61616639521267),-0.176465483,51.6161664
473,Boots,POINT (-0.0560873883244066 51.62587809092471),-0.056087388,51.62587809
474,Boots,POINT (-0.1087612249075967 51.61823617898673),-0.108761225,51.61823618
475,Boots,POINT (-0.1242740579446085 51.57874313393845),-0.124274058,51.57874313
476,Boots,POINT (0.4468668412969092 51.52505555722072),0.446866841,51.52505556
477,Boots,POINT (0.3230477572223351 51.47692804615259),0.323047757,51.47692805
