index,name,point_lon,point_lat
556,Asda Pharmacy,-1.842429386,52.46375482
557,Stevens Chemist,0.089925608,51.35534736
558,Farrants,0.075589604,51.38961365
559,Superdrug Pharmacy,-0.028259098,51.40698287
560,Superdrug Pharmacy,0.099886282,51.37623081
561,Lloyds Pharmacy,0.055195158,51.36606999
562,Boots,0.011300095,51.37722767
563,Boots,0.020894876,51.42083976
564,Lloyds Pharmacy,0.105707189,51.35653056
565,Lloyds Pharmacy,0.067218437,51.41817924
566,Lloyds Pharmacy,0.106561737,51.39017598
567,Boots,-0.07186953,52.32333867
568,Boots,0.036754538,51.30902601
569,Boots,-0.028204782,51.40724275
570,Boots,0.015813445,51.40243801
571,Boots,-0.052630909,51.41453427
572,Starr Pharmacy,-0.114591169,51.52288851
573,Superdrug Pharmacy,-0.193539758,51.53861772
574,Morrisons Pharmacy,-0.149727319,51.54121714
575,Day Lewis Pharmacy,-0.141491966,51.54584398
576,Superdrug Pharmacy,-0.17591999,51.54435202
577,Boots,-0.177206061,51.54501047
578,Boots,-0.13859714,51.53503589
579,Boots,-0.177649021,51.55630283
580,Cromer Hospital,1.309159844,52.92356702
581,Eastleigh Community Enterprise Centre (MIND),-1.34450099,50.96920197
582,Community Nurses Office,-1.855995133,50.74809739
583,Addiction Team,-0.342889846,53.74722949
584,Warstock Lane Centre,-1.877457227,52.41954014
585,Community Mental Health Team,-1.530410884,53.77427359
586,Community Services,-3.195579169,51.48066951
587,Gold Tops,-3.00209298,51.58967324
588,Dean View CMHT,-3.652352293,50.78771876
589,Community Health Services,0.467163782,51.74587919
590,Elizabeth Dibben Centre,-0.859974961,51.10802522
591,Witham Health Centre,0.642875662,51.80055877
592,Community Mental Health Centre,1.262614129,51.93438034
593,Tamworth Road Resource Centre,-0.105347735,51.37521538
594,South Croydon Community Mental Health Services,-0.114765702,51.34112292
595,Boots,-0.227669366,51.76290061
596,Boots,-0.012296633,51.76026481
597,Boots,-0.032175724,51.68629557
598,Boots,-0.031397791,51.8111651
599,Boots,-0.226750403,51.97842467
600,Boots,-0.242865643,52.57363866
601,Boots,-0.56459023,51.76068375
602,Acorn Dispensing Chemist,-0.411697325,51.90796078
603,Ingrave Pharmacy,0.327646703,51.6120881
604,Superdrug Pharmacy,-0.200976363,51.90143939
605,Superdrug Pharmacy,0.713666449,51.53573191
606,Superdrug Pharmacy,0.131341157,52.20662107
607,Superdrug Pharmacy,0.120422678,52.20631427
608,Superdrug Pharmacy,-0.46998541,52.13755593
609,Superdrug Pharmacy,-0.413952907,51.87941566
610,Boots,0.169696173,52.12375004
611,Boots,-0.194380185,51.79165415
612,Boots,-0.172234438,51.80177872
613,Asda Pharmacy,0.780740868,51.53930486
614,Boots,0.504041914,51.56615412
615,Boots,0.441865567,51.57291298
616,Boots,0.413746606,51.63733706
617,Rowlands Pharmacy,0.47379067,51.57798179
618,Boots,0.699949048,51.83613404
619,Boots,0.625239455,51.80509093
620,Boots,0.936261559,51.89164367
621,Boots,0.912183129,51.88141409
622,Boots,0.96388441,51.86941969
623,Boots,0.622436627,51.84650414
624,Rowlands Pharmacy,1.245170138,51.8335871
625,Boots,1.060675452,51.9456381
626,Boots,0.147788833,52.18773641
627,Boots,0.4640292,51.74764466
628,Morrisons Pharmacy,0.446666793,51.75504004
629,Boots,0.737348978,51.54154899
630,Lanchester Pharmacy,-1.743247747,54.8223706
631,Superdrug Pharmacy,-2.210590304,53.05799011
632,Rowlands Pharmacy,-2.74002018,52.05826868
633,Kington Pharmacy,-3.029940886,52.20341318
634,Superdrug Pharmacy,-2.175799142,53.02729942
635,Superdrug Pharmacy,-0.27504609,51.61197773
636,Morrisons Pharmacy,-1.773901062,52.41302273
637,Superdrug Pharmacy,-1.573564022,54.85721037
638,Boots,-2.185827788,52.57704882
639,Morrisons Pharmacy,-2.710094782,52.05951286
640,Boots,-1.313380369,54.76528045
641,Well Pharmacy,-2.142054015,53.11927121
642,Well Pharmacy,-2.211808028,53.05985768
643,Well Pharmacy,-2.126439331,52.57329039
644,Pennfields Pharmacy,-2.14547654,52.57191643
645,High Street Pharmacy,-2.081029372,52.56348911
646,Pharmacy First,-2.105618398,52.60465826
647,Well Pharmacy,-0.043624464,51.66503097
648,Boots,-0.12419272,51.52461614
649,Boots,-0.11304044,51.51855615
650,Boots,-0.120561026,51.5172381
651,Holborn Pharmacy,-0.121863162,51.52027145
652,Niemans Chemist,-0.11844273,51.52212305
653,H V Thomas Pharmacy,-0.195817152,51.55213237
654,John Walker Chemist,-0.12460278,51.52691579
655,JP Pharmacy,-0.141939305,51.5376949
656,Biotech Pharmacy,-0.13851743,51.54133656
657,Sandylight Chemist Ltd,-0.15280844,51.54952975
658,Newcare Pharma Ltd,-0.221146812,51.54952467
659,Green Light Pharmacy,-0.138453304,51.52665082
660,EICO Pharmacy,-0.145468318,51.55516912
661,Fine Pharmacy,-0.151587077,51.5497713
662,Ritz Pharmacy,-0.178834833,51.55659101
663,House of Mistry Chemist,-0.165937211,51.55446574
664,Allchin Chemist,-0.162161901,51.54613362
665,Hampstead Heath Pharmacy,-0.166292509,51.55495688
666,Chana Chemist,-0.108807719,51.53339759
667,Osbon Pharmacy,-0.278338934,51.59755128
668,CAMHS,-3.546351314,54.63696273
669,St Albans Children's Centre,-0.344179813,51.75494231
670,Community Mental Health Services,-0.40635983,51.66734809
671,Gr Pharmacy,-1.983306966,52.43038128
672,Aston Chemist Ltd,-1.974264192,52.42626224
673,Kings Pharmacy,-1.969693603,52.43693953
674,Highfield Road Pharmacy,-1.85593728,52.42201516
675,M W Phillips Chemists,-1.893011274,52.42676522
676,Selcroft Pharmacy,-1.979029651,52.45624667
677,Shivo Chemists,-0.13033572,51.56432607
678,Nuchem Pharmaceutical Ltd,-0.114229772,51.57000336
679,Rajja Chemists,-2.002192896,52.45600393
680,My Local Chemist,-1.814867029,52.47748762
681,Lloyds Pharmacy,-1.763205884,52.47365848
682,Axbridge Pharmacy,-2.817315292,51.28688747
683,Well Pharmacy,-1.560237279,55.16968579
684,Cohens Chemist,-1.568189208,55.18198905
685,Well Pharmacy,-1.511793969,55.18499704
686,Well Pharmacy,-1.696684987,55.41007515
687,Cromie Pharmacy,-1.580250104,55.33353176
688,Roundwell Rehabilitation Community Team,-2.212447149,53.05935315
689,Tyrrell Hospital,-4.124420481,51.20451365
690,The Haywood Hospital,-2.191418898,53.05694295
691,Danetre Hospital,-1.16036182,52.25246529
692,Torrington Hospital,-4.13696804,50.95472645
693,Lings Bar Hospital,-1.099820756,52.92256985
694,Didcot Community Hospital,-1.260127131,51.60442679
695,Memorial Hospital,0.063982051,51.46859623
696,Community Mental Health Services,0.051910483,51.64538839
697,Cherry Tree House,1.126628916,51.08989466
698,Child & Family Consultation Service,0.080721233,51.54674258
699,Derby Substance Misuse Team,-1.557320625,52.7719789
700,Clinical Psychology Services,-1.4844283,52.93218752
701,Advice & Resource Centre,-1.933836422,52.75915282
702,Harrow Lodge House,0.206977656,51.56146584
703,Heathlands Day Centre,-0.763944272,51.40708731
704,Well Pharmacy,-0.046313204,51.66034572
705,Well Pharmacy,-1.670252607,54.79964734
706,Hingleys Chemists,-2.14059821,52.57640645
707,Lloyds Pharmacy,-0.276559019,51.95172863
708,Lloyds Pharmacy,-0.203214561,51.81527669
709,Lloyds Pharmacy,-0.224020752,51.98294056
710,Lloyds Pharmacy,-0.183345985,51.98533686
711,Lloyds Pharmacy,-0.215326354,51.82965949
712,Lloyds Pharmacy,-0.023721532,52.04778698
713,Day Lewis Pharmacy,1.249551685,51.84402539
714,Medix Pharmacy,-0.207981732,51.91059391
715,Boots,-1.827759489,54.8513122
716,Boots,0.535825858,51.6017936
717,Boots,0.566995641,51.52401619
718,Boots,0.580563222,51.51995821
719,Morrisons Pharmacy,0.60737189,51.55445958
720,Morrisons Pharmacy,0.05573648,51.64912531
721,Well Pharmacy,-0.179147417,51.88206951
722,Well Pharmacy,0.6361886,51.94309746
723,Well Pharmacy,0.125122602,52.28757904
724,Well Pharmacy,0.106818781,52.25162517
725,Well Pharmacy,0.016164544,52.08353306
726,Well Pharmacy,-0.246340463,52.58714955
727,Well Pharmacy,-0.242820296,52.60687732
728,Well Pharmacy,0.520292622,51.61378806
729,Well Pharmacy,0.705661634,51.58236906
730,Well Pharmacy,0.329196819,51.49811529
731,Well Pharmacy,0.12357603,51.70600116
732,Well Pharmacy,0.245747648,51.70506873
733,Shadforth Pharmacy,0.468682827,51.75115317
734,Shadforth Pharmacy,0.421066612,51.6304145
735,Shadforth Pharmacy,0.418188355,51.62656184
736,Burntwood Pharmacy,0.307291823,51.62228337
737,Shadforth Pharmacy,0.385353235,51.67114489
738,Shadforth Pharmacy,0.520218907,51.61230126
739,Garbett Chemist,0.520454748,51.61316854
740,Boots,-2.434696643,55.59832784
741,Lindsay & Gilmour Pharmacy,-2.785121721,55.424616
742,Chepstow Community Hospital,-2.686560851,51.63939501
743,Maindiff Court Hospital,-2.994930881,51.83290799
744,Plymouth Child Development Centre,-4.163131621,50.39034761
745,Erith & District Hospital,0.166643382,51.47711267
746,Rushden Memorial Clinic,-0.601886101,52.29894578
747,The Park Rehabilitation Centre,-1.332440871,53.43116365
748,Victoria House,1.7520937,52.47806171
749,Lambeth Learning Disability Partnership,-0.12557303,51.4853768
750,Health Visitors Office,0.79354658,51.55387623
751,Children's Unit,-0.707865209,52.40787058
752,Moray Lodge,-0.946287676,52.24586088
753,Gwent Drug Service,-2.991111696,51.58387698
754,Newcastle Treatment and Recovery,-1.607293512,54.97372425
755,Jesmond Project,-1.604200893,54.98320372
756,Community Mental Health Rehabilitation Centre,-1.411768694,50.9102342
757,Community Mental Health Team - Rehabilitation,-1.808221628,52.43866001
758,Mental Health Rehabilitation Unit,-1.574858249,54.84670973
759,Lindsay & Gilmour Pharmacy,-2.841771767,55.5473624
760,Well Pharmacy,-3.356275228,55.12253582
761,Well Pharmacy,-3.067402478,54.99516652
762,Andrews Pharmacy,-0.033065976,51.81150146
763,Hingleys Chemist,-2.084981032,52.46961645
764,Hingley Chemist,-2.044020189,52.4748117
765,Argyll House,-1.495575064,53.36400932
766,Dalston Pharmacy,-2.998448863,55.15092227
767,Earlston Pharmacy,-2.676860747,55.63858997
768,H.H.C.C. (Pharmacy) Ltd,-2.787492054,55.42312439
769,Right Medicine Pharmacy,-2.839937407,55.54830052
770,Eildon Pharmacy,-2.670487002,55.57606809
771,Jedburgh Pharmacy,-2.554550838,55.4784807
772,Dunmow Clinic,0.362843818,51.86989377
773,Bassett Green Community Centre,-1.391924443,50.93772144
774,Alton Health Centre,-0.966973736,51.1537391
775,Bassetlaw Mental Health Services,-1.121091167,53.30363749
776,Community Nurses Office,-2.080134295,51.06535648
777,Community Mental Health Services,0.339528336,53.14463235
778,St Michael's Hospital,-5.42442319,50.18035163
779,Royal National Hospital for Rheumatic Diseases,-2.361436352,51.38226123
780,Royal National Orthopaedic Hospital,-0.143288898,51.52331031
781,The Junction,-0.094249124,53.56338096
782,Adams Hill Centre,-2.003971843,52.43827559
783,Mental Health Services,-1.485804429,53.02908637
784,Hynca Lodge,-1.376679458,52.55205801
785,Community Mental Health Services,-1.106639938,52.58152456
786,SW City Community Mental Health,-1.131679239,52.58331998
787,Sandringham Suite,-1.090595601,52.66430859
788,Community Mental Health Services,-0.055081573,51.49725911
789,Community Mental Health Services,-0.115498826,51.49007132
790,Westminster Drug & Treatment Centre,-0.174213194,51.51712602
791,The Worsley Building (Leeds Dental Institute),-1.5557103,53.8033708
792,Boots,-0.303444215,53.76003557
793,Boots,-0.301995448,53.78015082
794,Boots,-0.492411857,53.73831513
795,Boots,-0.173185535,53.71894522
796,Boots,-0.41480976,53.78210893
797,Boots,-0.194052005,54.08453521
798,Boots,0.033026112,53.73011648
799,Boots,-0.348849301,53.75807174
800,Well Pharmacy,-2.072659488,53.53854738
801,Well Pharmacy,-2.142182106,53.54555861
802,Boots,-0.373809756,53.75631851
803,Boots,-0.41368469,53.78095244
804,Boots,-0.733159146,53.75280752
805,Oakleigh Pharmacy,-0.159439022,51.62610697
806,Shore Pharmacy,-0.15703699,51.63008436
807,Hampden Square Pharmacy,-0.143550333,51.63234747
808,Lloyds Pharmacy,-0.26850794,53.77919545
809,Lloyds Pharmacy,-0.361089435,53.74291326
810,Lloyds Pharmacy,-0.571497143,53.72910213
811,Lloyds Pharmacy,-0.27293179,53.75757724
812,Lloyds Pharmacy,-0.872047663,53.7071575
813,Lloyds Pharmacy,-0.417501873,53.84687403
814,Lloyds Pharmacy,-0.413955145,53.78223246
815,Boots,-0.438389473,54.00433454
816,Boots,-0.872363764,53.70496726
817,Boots,-0.435344815,53.7229432
818,Boots,-0.312228016,53.75435255
819,Boots,-0.359008958,53.76478231
820,Boots,-0.189414126,54.08262367
821,Asda Pharmacy,-0.346268731,53.79455714
822,Boots,-0.397204259,51.67068543
823,Superdrug Pharmacy,-0.392220116,51.65183207
824,Boots,-0.470395951,51.63927235
825,Boots,-0.316218321,51.68241103
826,Boots,-0.190979152,51.69865924
827,Whitworth Chemists Ltd,-2.134417352,53.52883128
828,Tesco in-store Pharmacy,-1.962141512,53.44481449
829,Boots,-1.967533335,53.46217282
830,Lloyds Pharmacy,-2.130361218,53.45584978
831,Boots,-1.95032482,53.44314732
832,Tesco in-store Pharmacy,-2.148308523,53.48069989
833,Greencross Pharmacy,-2.113767852,53.45666675
834,Boots,-2.078639896,53.49265788
835,Lloyds Pharmacy,-2.045975642,53.51842674
836,Well Pharmacy,-2.142893795,53.4791515
837,Stockport Road Pharmacy,-2.107593873,53.48064469
838,Boots,-2.078626752,53.45145303
839,Boots,-2.145597764,53.48026819
840,Aspden Chemists,-0.121431362,51.61267101
841,Boots,-2.095963925,53.4885195
842,Park Royal Centre for Mental Health,-0.269839179,51.53319437
843,Oakleigh Road Health Centre,-0.158935933,51.62475833
844,Community Nurses Office,-0.271608877,51.60429007
845,Temple Fortune Health Centre,-0.197848425,51.58109743
846,Western Eye Hospital,-0.162978492,51.52084165
847,Williton Hospital,-3.323208479,51.16288772
848,Liverpool Heart and Chest Hospital,-2.900017492,53.41030882
849,Boots,0.173078393,52.18702144
850,Ditton Pharmacy,0.169021125,52.21516909
851,Lloyds Pharmacy,0.865122231,51.88063656
852,Orchard Resource Centre,-1.367864901,52.5404142
853,Garden Clinic for Sexual Health,-0.593757431,51.50535945
854,Boots,0.636380433,51.94393671
855,Kays Chemist,0.152896798,52.18051265
856,Netherton Pharmacy,-0.274103722,52.5797264
857,Mi Pharmacy,-0.232395763,52.58078345
858,Britannia Pharmacy,0.593299011,51.51530637
859,Britannia Pharmacy,0.568263324,51.51964369
860,The Old Swan Pharmacy,-0.389712429,52.29724162
861,Britannia Pharmacy,0.604514887,51.52109241
862,Davies Chemists,0.129234687,52.19684892
863,N K Jank Chemist,0.11015798,52.19478187
864,Boots,1.078502782,51.79945982
865,Mansfield Chemist,1.161511289,51.85770536
866,The Lighthouse Pharmacy Ltd,1.142051307,51.82671171
867,Boots,1.154659574,51.80524657
868,SKOT Dispensing Chemist,-0.066000834,51.62276858
869,Oakley Pharmacy,1.243048073,51.929399
870,Well Pharmacy,0.636298382,51.94209137
871,Jade Pharmacy,-0.263507193,51.60301589
872,Easter Pharmacy,0.043421331,51.61731777
873,Hale Pharmacy,-0.260811178,51.61669634
874,Hambro Pharmacy,0.609908657,51.60123931
875,Grange Pharmacy,0.594710577,51.59379709
876,Yardley Chemist,0.607896886,51.58720211
877,French's Chemist,0.632648826,51.54853656
878,Cross Chemist,0.551729554,51.5675978
879,Osbon Pharmacy,0.649137947,51.57007893
880,Armada Pharmacy,0.304409626,51.4898458
881,South Road Pharmacy,0.297072002,51.52285949
882,Daynite Pharmacy,0.610661954,51.55318846
883,Wilkinson Chemist,-0.201616393,51.65653221
884,The New Pharmacy,0.304093535,51.62109348
885,Cohens Chemist,0.326828139,51.63025215
886,Porter Pharmacy,-0.085745843,51.60500843
887,Rowlands Pharmacy,0.329218532,51.6310204
888,Village Pharmacy,0.297647277,51.66768886
889,AA Pharmacy,0.486715032,51.58232209
890,Allcures Pharmacy,0.507368914,51.57912154
891,Community Nurses Office,-0.064429436,51.56495697
892,Dave's Chemist,0.234479229,51.48636118
893,Bridgwater Pharmacy,0.67453753,51.55728923
894,Cartwrights Pharmacy,0.599083967,51.55760059
895,Rishi Pharmacy Ltd,0.582052039,51.56893078
896,Elora Pharmacy,0.562697931,51.54939884
897,Bansals Pharmacy,0.761598597,51.53638459
898,Shoebury Pharmacy,0.795083948,51.52930447
899,Deejay Pharmacy,0.784148296,51.53062592
900,West Road Pharmacy,0.780481635,51.52984953
901,Hawkwell Pharmacy,0.6657687,51.59753717
902,Ferry Pharmacy,0.612956963,51.62388885
903,Nutan Pharmacy,0.692645401,51.60588099
904,Golden Cross Pharmacy,0.696440278,51.5963146
905,Hockley Pharmacy,0.663042192,51.60473994
906,Allcures Pharmacy,0.481046394,51.55749479
907,Sach Chemist,0.505958499,51.565293
908,Vanas Pharmacy,0.510038547,51.5728231
909,Clayhill Road Pharmacy,0.483854155,51.56639267
910,Rays Pharmacy,0.718328524,51.54209039
911,Lloyds Pharmacy,0.70909492,51.54082911
912,Shotgate Pharmacy,0.547807079,51.60917837
913,Murray Miller Pharmacy,0.715727503,51.5521786
914,Well Pharmacy,-2.123873184,53.56613891
915,Well Pharmacy,-2.122171662,53.56669435
916,Well Pharmacy,-2.023607203,53.56791411
917,Well Pharmacy,-2.09509482,53.53777657
918,Suburb Pharmacy,-2.123086833,53.52315387
919,Lees Road Pharmacy,-2.089804188,53.54034235
920,Lloyds Pharmacy,-2.09509484,53.53778556
921,Well Pharmacy,-2.107588732,53.54394994
922,Well Pharmacy,-2.085609681,53.54797654
923,Well Pharmacy,-2.138497705,53.53475804
924,Well Pharmacy,-2.005513889,53.53559433
925,Boots,-2.112245728,53.5416716
926,Boots,-2.14093634,53.54579199
927,Zara Pharmacy,-0.046702495,51.64671968
928,Keith's Pharmacy,-0.382753587,53.7702827
929,Rowbotham Pharmacy,-0.012833979,53.68364318
930,Holme Pharmacy,-0.765927962,53.83685824
931,Cohens Chemist,-2.118465024,53.45559704
932,Leven Pharmacy,-0.313856552,53.89042543
933,Focus Pharmacy,-2.156673329,53.50979371
934,B A Whittle Chemist,-0.167735348,53.91171882
935,Lloyds Pharmacy,-0.440172046,54.00669114
936,Spinks the Chemist,-0.435170222,53.84104543
937,Station Avenue Pharmacy,-0.20135432,54.0847354
938,F F & R Stevenson Pharmacy,-0.307348738,53.76743493
939,Newtons Pharmacy,-0.40858676,53.74439834
940,Day Lewis Pharmacy,-0.16723496,53.91236739
941,Day Lewis Pharmacy,-0.359044643,53.76231079
942,Chagcrest Pharmacy,-0.386069496,51.67392295
943,Rizwan Pharmacy,-2.119639502,53.45607675
944,Wains Chemist,-2.100756428,53.44406761
945,Moorland Pharmacy Ltd,-1.969883296,53.44022356
946,Windmill Pharmacy,-2.142327631,53.44959809
947,The Mews Pharmacy,-1.984648366,53.44828542
948,Cohens Chemist,-2.089191259,53.48936158
949,Cohens Chemist,-2.088475875,53.48960391
950,Chadwick & Hadfield Pharmacy Ltd,-2.040768651,53.51447375
951,Boots,-2.027460706,53.45033612
952,Wolstenholme & McDiarmid Pharmacy,-2.093911496,53.57567228
953,Gardners Chemist,-2.120432264,53.54971717
954,F T Taylor (Watford) Ltd,-0.418032117,51.68304403
955,Lomas Pharmacy,-2.11006403,53.52089254
956,Lifestyle Pharmacy,-2.107375993,53.58499975
957,Vision Pharmacy,-0.397613878,51.67014251
958,Park Pharmacy,-0.385542612,51.68955281
959,Leavesdon Pharmacy,-0.403509456,51.70111924
960,Cassiobury Pharmacy,-0.417483446,51.66724672
961,Brocklehurst Chemists,-0.40890459,53.75284329
962,Brocklehurst Chemists,-0.415718618,53.7535448
